일자,요일,지역,호선,승차,하차,기온,강수량,전운량
2019-06-08,주말,인천,1,184192,182835,21.1,0,6.1
2019-06-08,주말,인천,2,98537,97376,21.1,0,6.1
2019-06-09,주말,광주,1,34370,33560,21.4,0,7.3
2019-06-09,주말,대구,1,156214,157616,18.6,0,5.1
2019-06-09,주말,대구,2,117028,113353,18.6,0,5.1
2019-06-09,주말,대구,3,53606,53231,18.6,0,5.1
2019-06-09,주말,부산,1,331134,332792,18.5,0,5.9
2019-06-09,주말,부산,2,237677,236298,18.5,0,5.9
2019-06-09,주말,부산,3,60182,57292,18.5,0,5.9
2019-06-09,주말,부산,4,19148,19162,18.5,0,5.9
2019-06-09,주말,서울,1,171209,165857,21.6,2.5,8.9
2019-06-09,주말,서울,2,890168,890682,21.6,2.5,8.9
2019-06-09,주말,서울,3,340065,340932,21.6,2.5,8.9
2019-06-09,주말,서울,4,362181,371026,21.6,2.5,8.9
2019-06-09,주말,서울,5,324760,324143,21.6,2.5,8.9
2019-06-09,주말,서울,6,214016,206950,21.6,2.5,8.9
2019-06-09,주말,서울,7,414298,404013,21.6,2.5,8.9
2019-06-09,주말,서울,8,114210,115085,21.6,2.5,8.9
2019-06-09,주말,인천,1,126936,127227,20.1,0,8.6
2019-06-09,주말,인천,2,70283,71289,20.1,0,8.6
2019-06-10,평일,광주,1,58276,56877,19.1,11.8,9.3
2019-06-10,평일,대구,1,213749,215171,19,0,7.4
2019-06-10,평일,대구,2,199459,194696,19,0,7.4
2019-06-10,평일,대구,3,84086,83699,19,0,7.4
2019-06-10,평일,부산,1,513022,513538,18.8,0,6.3
2019-06-10,평일,부산,2,366785,366990,18.8,0,6.3
2019-06-10,평일,부산,3,103820,100309,18.8,0,6.3
2019-06-10,평일,부산,4,35906,35457,18.8,0,6.3
2019-06-10,평일,서울,1,288013,285905,18.4,9.5,8
2019-06-10,평일,서울,2,1652321,1679504,18.4,9.5,8
2019-06-10,평일,서울,3,616487,615510,18.4,9.5,8
2019-06-10,평일,서울,4,625602,631339,18.4,9.5,8
2019-06-10,평일,서울,5,684919,677574,18.4,9.5,8
2019-06-10,평일,서울,6,392335,385592,18.4,9.5,8
2019-06-10,평일,서울,7,819137,809578,18.4,9.5,8
2019-06-10,평일,서울,8,216723,215800,18.4,9.5,8
2019-06-10,평일,인천,1,224768,221261,19.6,3.4,8.5
2019-06-10,평일,인천,2,129846,128620,19.6,3.4,8.5
2019-06-11,평일,광주,1,58217,56742,18.4,0.9,7.4
2019-06-11,평일,대구,1,212827,214572,19.4,0,5.9
2019-06-11,평일,대구,2,201372,196260,19.4,0,5.9
2019-06-11,평일,대구,3,86444,86126,19.4,0,5.9
2019-06-11,평일,부산,1,508996,509314,18.5,0,7.5
2019-06-11,평일,부산,2,363064,363174,18.5,0,7.5
2019-06-11,평일,부산,3,103436,99976,18.5,0,7.5
2019-06-11,평일,부산,4,34742,34590,18.5,0,7.5
2019-06-11,평일,서울,1,298567,294957,20.5,0,3.5
2019-06-11,평일,서울,2,1717764,1741963,20.5,0,3.5
2019-06-11,평일,서울,3,636241,633815,20.5,0,3.5
2019-06-11,평일,서울,4,647876,654444,20.5,0,3.5
2019-06-11,평일,서울,5,709775,702172,20.5,0,3.5
2019-06-11,평일,서울,6,440309,439055,20.5,0,3.5
2019-06-11,평일,서울,7,839329,831484,20.5,0,3.5
2019-06-11,평일,서울,8,222815,221870,20.5,0,3.5
2019-06-11,평일,인천,1,231501,228189,20.3,0,2.6
2019-06-11,평일,인천,2,133833,133193,20.3,0,2.6
2019-06-12,평일,광주,1,59337,57849,20.3,0,4.3
2019-06-12,평일,대구,1,215906,217901,21.1,0,4.1
2019-06-12,평일,대구,2,200581,195399,21.1,0,4.1
2019-06-12,평일,대구,3,86183,85184,21.1,0,4.1
2019-06-12,평일,부산,1,517381,518288,19.1,0,4.8
2019-06-12,평일,부산,2,367797,367473,19.1,0,4.8
2019-06-12,평일,부산,3,104515,100739,19.1,0,4.8
2019-06-12,평일,부산,4,35384,35249,19.1,0,4.8
2019-06-12,평일,서울,1,296193,293318,21.5,0,1.1
2019-06-12,평일,서울,2,1729824,1754511,21.5,0,1.1
2019-06-12,평일,서울,3,640380,637403,21.5,0,1.1
2019-06-12,평일,서울,4,654158,661171,21.5,0,1.1
2019-06-12,평일,서울,5,715815,708464,21.5,0,1.1
2019-06-12,평일,서울,6,408893,401960,21.5,0,1.1
2019-06-12,평일,서울,7,838660,831909,21.5,0,1.1
2019-06-12,평일,서울,8,224612,223416,21.5,0,1.1
2019-06-12,평일,인천,1,231249,227793,20.2,0,0
2019-06-12,평일,인천,2,133916,133824,20.2,0,0
2019-06-13,평일,광주,1,59933,58309,21.8,0,5
2019-06-13,평일,대구,1,212053,214167,22.9,0,4.1
2019-06-13,평일,대구,2,200848,195210,22.9,0,4.1
2019-06-13,평일,대구,3,85991,86218,22.9,0,4.1
2019-06-13,평일,부산,1,515208,515772,19.6,0,3.5
2019-06-13,평일,부산,2,375732,375974,19.6,0,3.5
2019-06-13,평일,부산,3,109618,105538,19.6,0,3.5
2019-06-13,평일,부산,4,35635,35463,19.6,0,3.5
2019-06-13,평일,서울,1,303282,300175,23,0,3.1
2019-06-13,평일,서울,2,1744416,1771078,23,0,3.1
2019-06-13,평일,서울,3,647938,645472,23,0,3.1
2019-06-13,평일,서울,4,660062,668100,23,0,3.1
2019-06-13,평일,서울,5,711666,704697,23,0,3.1
2019-06-13,평일,서울,6,410589,404470,23,0,3.1
2019-06-13,평일,서울,7,840115,832678,23,0,3.1
2019-06-13,평일,서울,8,223520,222090,23,0,3.1
2019-06-13,평일,인천,1,233817,230188,21.3,0,4
2019-06-13,평일,인천,2,134262,133588,21.3,0,4
2019-06-14,평일,광주,1,59504,58157,19.9,3.3,10
2019-06-14,평일,대구,1,219767,222483,20.2,0,9.5
2019-06-14,평일,대구,2,203062,197160,20.2,0,9.5
2019-06-14,평일,대구,3,86229,85994,20.2,0,9.5
2019-06-14,평일,부산,1,519976,520500,19.6,9.2,9.6
2019-06-14,평일,부산,2,371193,371043,19.6,9.2,9.6
2019-06-14,평일,부산,3,105888,101961,19.6,9.2,9.6
2019-06-14,평일,부산,4,33792,33784,19.6,9.2,9.6
2019-06-14,평일,서울,1,316171,314920,23,0,6.1
2019-06-14,평일,서울,2,1802499,1842553,23,0,6.1
2019-06-14,평일,서울,3,680942,677810,23,0,6.1
2019-06-14,평일,서울,4,672896,683324,23,0,6.1
2019-06-14,평일,서울,5,724853,714831,23,0,6.1
2019-06-14,평일,서울,6,417240,411509,23,0,6.1
2019-06-14,평일,서울,7,849390,836815,23,0,6.1
2019-06-14,평일,서울,8,231607,229200,23,0,6.1
2019-06-14,평일,인천,1,243005,239460,21.7,0,6.1
2019-06-14,평일,인천,2,135953,134653,21.7,0,6.1
2019-06-15,주말,광주,1,50033,48889,20.4,0,1.8
2019-06-15,주말,대구,1,204899,207992,21.3,16.8,6.4
2019-06-15,주말,대구,2,171293,164217,21.3,16.8,6.4
2019-06-15,주말,대구,3,78757,78954,21.3,16.8,6.4
2019-06-15,주말,부산,1,465625,464825,20.6,1,7.5
2019-06-15,주말,부산,2,336094,337720,20.6,1,7.5
2019-06-15,주말,부산,3,114189,109381,20.6,1,7.5
2019-06-15,주말,부산,4,28118,27801,20.6,1,7.5
2019-06-15,주말,서울,1,262950,265188,21.9,2.1,3.1
2019-06-15,주말,서울,2,1345938,1370387,21.9,2.1,3.1
2019-06-15,주말,서울,3,521452,520963,21.9,2.1,3.1
2019-06-15,주말,서울,4,536615,546899,21.9,2.1,3.1
2019-06-15,주말,서울,5,510005,498573,21.9,2.1,3.1
2019-06-15,주말,서울,6,320756,319829,21.9,2.1,3.1
2019-06-15,주말,서울,7,610797,593421,21.9,2.1,3.1
2019-06-15,주말,서울,8,161550,160527,21.9,2.1,3.1
2019-06-15,주말,인천,1,192593,190239,21.8,0,1.5
2019-06-15,주말,인천,2,102049,101015,21.8,0,1.5
2019-06-16,주말,광주,1,32910,32169,20.7,0,4
2019-06-16,주말,대구,1,152672,154331,20.8,0,7.1
2019-06-16,주말,대구,2,119754,116535,20.8,0,7.1
2019-06-16,주말,대구,3,52517,51798,20.8,0,7.1
2019-06-16,주말,부산,1,333949,335828,20.1,0,5.9
2019-06-16,주말,부산,2,234942,233690,20.1,0,5.9
2019-06-16,주말,부산,3,79507,76419,20.1,0,5.9
2019-06-16,주말,부산,4,19569,19687,20.1,0,5.9
2019-06-16,주말,서울,1,178165,174004,22,0,3.9
2019-06-16,주말,서울,2,934986,934043,22,0,3.9
2019-06-16,주말,서울,3,348841,353131,22,0,3.9
2019-06-16,주말,서울,4,372978,382099,22,0,3.9
2019-06-16,주말,서울,5,352207,350049,22,0,3.9
2019-06-16,주말,서울,6,239971,230660,22,0,3.9
2019-06-16,주말,서울,7,429534,417780,22,0,3.9
2019-06-16,주말,서울,8,117183,119126,22,0,3.9
2019-06-16,주말,인천,1,132565,132956,21.1,0,3.9
2019-06-16,주말,인천,2,72787,74137,21.1,0,3.9
2019-06-17,평일,광주,1,59564,57994,22,0,5.8
2019-06-17,평일,대구,1,209709,211064,24,0,7.4
2019-06-17,평일,대구,2,194049,189316,24,0,7.4
2019-06-17,평일,대구,3,85440,85280,24,0,7.4
2019-06-17,평일,부산,1,520425,521617,20.8,0,7
2019-06-17,평일,부산,2,363408,363124,20.8,0,7
2019-06-17,평일,부산,3,103911,100213,20.8,0,7
2019-06-17,평일,부산,4,35514,34991,20.8,0,7
2019-06-17,평일,서울,1,294208,291306,21.7,0,4.5
2019-06-17,평일,서울,2,1668044,1694309,21.7,0,4.5
2019-06-17,평일,서울,3,620461,618820,21.7,0,4.5
2019-06-17,평일,서울,4,635928,642177,21.7,0,4.5
2019-06-17,평일,서울,5,691304,685772,21.7,0,4.5
2019-06-17,평일,서울,6,392323,385073,21.7,0,4.5
2019-06-17,평일,서울,7,821512,811925,21.7,0,4.5
2019-06-17,평일,서울,8,215661,214275,21.7,0,4.5
2019-06-17,평일,인천,1,224095,220757,19.7,0.2,7
2019-06-17,평일,인천,2,130454,130175,19.7,0.2,7
2019-06-18,평일,광주,1,59780,58252,22.3,0,8.1
2019-06-18,평일,대구,1,211923,214146,24.1,0,7.8
2019-06-18,평일,대구,2,203989,198490,24.1,0,7.8
2019-06-18,평일,대구,3,85940,85812,24.1,0,7.8
2019-06-18,평일,부산,1,508209,508005,21.7,0.2,8.6
2019-06-18,평일,부산,2,368213,369144,21.7,0.2,8.6
2019-06-18,평일,부산,3,106678,103136,21.7,0.2,8.6
2019-06-18,평일,부산,4,34906,34611,21.7,0.2,8.6
2019-06-18,평일,서울,1,292442,288213,20.8,13.8,9.5
2019-06-18,평일,서울,2,1707878,1728328,20.8,13.8,9.5
2019-06-18,평일,서울,3,625420,621070,20.8,13.8,9.5
2019-06-18,평일,서울,4,631048,637963,20.8,13.8,9.5
2019-06-18,평일,서울,5,694876,687823,20.8,13.8,9.5
2019-06-18,평일,서울,6,394520,388229,20.8,13.8,9.5
2019-06-18,평일,서울,7,819290,812035,20.8,13.8,9.5
2019-06-18,평일,서울,8,216374,215866,20.8,13.8,9.5
2019-06-18,평일,인천,1,224331,221533,20.6,4.5,9.4
2019-06-18,평일,인천,2,127771,127946,20.6,4.5,9.4
2019-06-19,평일,광주,1,60127,58701,23.5,0,5
2019-06-19,평일,대구,1,218761,221324,24.6,0,5.4
2019-06-19,평일,대구,2,208557,202269,24.6,0,5.4
2019-06-19,평일,대구,3,87257,86932,24.6,0,5.4
2019-06-19,평일,부산,1,513292,514021,23.4,0,4.4
2019-06-19,평일,부산,2,377375,377768,23.4,0,4.4
2019-06-19,평일,부산,3,106018,101738,23.4,0,4.4
2019-06-19,평일,부산,4,34558,34442,23.4,0,4.4
2019-06-19,평일,서울,1,296965,293117,21.4,0.2,9.4
2019-06-19,평일,서울,2,1735304,1759695,21.4,0.2,9.4
2019-06-19,평일,서울,3,635203,633250,21.4,0.2,9.4
2019-06-19,평일,서울,4,643834,651609,21.4,0.2,9.4
2019-06-19,평일,서울,5,708667,702119,21.4,0.2,9.4
2019-06-19,평일,서울,6,401819,393327,21.4,0.2,9.4
2019-06-19,평일,서울,7,825236,818564,21.4,0.2,9.4
2019-06-19,평일,서울,8,223342,222243,21.4,0.2,9.4
2019-06-19,평일,인천,1,228027,224869,20.9,0.8,8.8
2019-06-19,평일,인천,2,132357,131943,20.9,0.8,8.8
2019-06-20,평일,광주,1,59997,58613,23.5,0,5.4
2019-06-20,평일,대구,1,221694,225209,26.8,0,5.4
2019-06-20,평일,대구,2,205236,198354,26.8,0,5.4
2019-06-20,평일,대구,3,86898,86525,26.8,0,5.4
2019-06-20,평일,부산,1,523295,523562,24.3,0,3.4
2019-06-20,평일,부산,2,377467,378334,24.3,0,3.4
2019-06-20,평일,부산,3,107054,102966,24.3,0,3.4
2019-06-20,평일,부산,4,34844,34424,24.3,0,3.4
2019-06-20,평일,서울,1,309722,306855,22.7,0,8
2019-06-20,평일,서울,2,1779113,1810472,22.7,0,8
2019-06-20,평일,서울,3,648679,646557,22.7,0,8
2019-06-20,평일,서울,4,662300,670046,22.7,0,8
2019-06-20,평일,서울,5,717389,709396,22.7,0,8
2019-06-20,평일,서울,6,410547,403316,22.7,0,8
2019-06-20,평일,서울,7,837838,829465,22.7,0,8
2019-06-20,평일,서울,8,222511,221454,22.7,0,8
2019-06-20,평일,인천,1,234185,231201,21.5,0,7.8
2019-06-20,평일,인천,2,133405,132904,21.5,0,7.8
2019-06-21,평일,광주,1,62003,60540,23.7,0,2.9
2019-06-21,평일,대구,1,231575,234618,25.5,18,6
2019-06-21,평일,대구,2,203139,196557,25.5,18,6
2019-06-21,평일,대구,3,87022,86536,25.5,18,6
2019-06-21,평일,부산,1,546556,547065,23.3,0,5.3
2019-06-21,평일,부산,2,391108,392030,23.3,0,5.3
2019-06-21,평일,부산,3,112801,108191,23.3,0,5.3
2019-06-21,평일,부산,4,35162,34846,23.3,0,5.3
2019-06-21,평일,서울,1,318449,318186,22.1,0.2,7.3
2019-06-21,평일,서울,2,1840465,1884450,22.1,0.2,7.3
2019-06-21,평일,서울,3,680454,677915,22.1,0.2,7.3
2019-06-21,평일,서울,4,671373,683760,22.1,0.2,7.3
2019-06-21,평일,서울,5,722105,711985,22.1,0.2,7.3
2019-06-21,평일,서울,6,418033,412468,22.1,0.2,7.3
2019-06-21,평일,서울,7,845332,831874,22.1,0.2,7.3
2019-06-21,평일,서울,8,226790,224051,22.1,0.2,7.3
2019-06-21,평일,인천,1,244702,241878,21.4,0,6.1
2019-06-21,평일,인천,2,135145,133921,21.4,0,6.1
2019-06-22,주말,광주,1,47274,46046,22.1,0.8,7
2019-06-22,주말,대구,1,207966,212372,21.5,0,4.6
2019-06-22,주말,대구,2,169272,162009,21.5,0,4.6
2019-06-22,주말,대구,3,77356,76423,21.5,0,4.6
2019-06-22,주말,부산,1,461401,461767,21.3,0,6.1
2019-06-22,주말,부산,2,331953,332577,21.3,0,6.1
2019-06-22,주말,부산,3,88028,83790,21.3,0,6.1
2019-06-22,주말,부산,4,27067,26602,21.3,0,6.1
2019-06-22,주말,서울,1,263514,265544,24.2,0,2.1
2019-06-22,주말,서울,2,1408432,1436844,24.2,0,2.1
2019-06-22,주말,서울,3,523491,525899,24.2,0,2.1
2019-06-22,주말,서울,4,541357,552970,24.2,0,2.1
2019-06-22,주말,서울,5,526019,516174,24.2,0,2.1
2019-06-22,주말,서울,6,322901,315078,24.2,0,2.1
2019-06-22,주말,서울,7,611817,592124,24.2,0,2.1
2019-06-22,주말,서울,8,163635,162397,24.2,0,2.1
2019-06-22,주말,인천,1,189812,188387,23.4,0,1.9
2019-06-22,주말,인천,2,98682,97696,23.4,0,1.9
2019-06-23,주말,광주,1,33937,33259,22.8,0,6.4
2019-06-23,주말,대구,1,156143,159209,21.5,0,3.6
2019-06-23,주말,대구,2,119803,114979,21.5,0,3.6
2019-06-23,주말,대구,3,53421,52671,21.5,0,3.6
2019-06-23,주말,부산,1,339437,340933,20.9,0,5
2019-06-23,주말,부산,2,241714,240985,20.9,0,5
2019-06-23,주말,부산,3,65935,62953,20.9,0,5
2019-06-23,주말,부산,4,19085,18942,20.9,0,5
2019-06-23,주말,서울,1,183360,178753,25,0,3
2019-06-23,주말,서울,2,986242,989554,25,0,3
2019-06-23,주말,서울,3,359104,361925,25,0,3
2019-06-23,주말,서울,4,384382,392866,25,0,3
2019-06-23,주말,서울,5,364307,362396,25,0,3
2019-06-23,주말,서울,6,230518,222204,25,0,3
2019-06-23,주말,서울,7,442120,429032,25,0,3
2019-06-23,주말,서울,8,118652,119633,25,0,3
2019-06-23,주말,인천,1,136663,136109,24.4,0,1.4
2019-06-23,주말,인천,2,73338,74452,24.4,0,1.4
2019-06-24,평일,광주,1,58395,56975,23.7,0,4.1
2019-06-24,평일,대구,1,211710,214057,23.1,0,3.6
2019-06-24,평일,대구,2,189211,183769,23.1,0,3.6
2019-06-24,평일,대구,3,83712,83073,23.1,0,3.6
2019-06-24,평일,부산,1,504595,504176,20.9,0,2.1
2019-06-24,평일,부산,2,358837,359879,20.9,0,2.1
2019-06-24,평일,부산,3,102263,98786,20.9,0,2.1
2019-06-24,평일,부산,4,34562,34175,20.9,0,2.1
2019-06-24,평일,서울,1,294345,292214,25.2,0,1.6
2019-06-24,평일,서울,2,1708803,1733987,25.2,0,1.6
2019-06-24,평일,서울,3,626663,624507,25.2,0,1.6
2019-06-24,평일,서울,4,619280,627698,25.2,0,1.6
2019-06-24,평일,서울,5,693948,686633,25.2,0,1.6
2019-06-24,평일,서울,6,385995,378377,25.2,0,1.6
2019-06-24,평일,서울,7,808477,796809,25.2,0,1.6
2019-06-24,평일,서울,8,216785,215929,25.2,0,1.6
2019-06-24,평일,인천,1,223174,219874,23,0,0.6
2019-06-24,평일,인천,2,130627,129689,23,0,0.6
2019-06-25,평일,광주,1,59736,58037,24.8,0,4
2019-06-25,평일,대구,1,213420,215852,25,0,1.9
2019-06-25,평일,대구,2,189257,183079,25,0,1.9
2019-06-25,평일,대구,3,85621,85290,25,0,1.9
2019-06-25,평일,부산,1,521098,521997,21.9,0,4.1
2019-06-25,평일,부산,2,367722,367147,21.9,0,4.1
2019-06-25,평일,부산,3,107590,104254,21.9,0,4.1
2019-06-25,평일,부산,4,34874,34615,21.9,0,4.1
2019-06-25,평일,서울,1,303482,300081,25.6,0,1.3
2019-06-25,평일,서울,2,1745964,1772051,25.6,0,1.3
2019-06-25,평일,서울,3,645623,643001,25.6,0,1.3
2019-06-25,평일,서울,4,637270,645182,25.6,0,1.3
2019-06-25,평일,서울,5,709940,703639,25.6,0,1.3
2019-06-25,평일,서울,6,398766,389396,25.6,0,1.3
2019-06-25,평일,서울,7,816371,807827,25.6,0,1.3
2019-06-25,평일,서울,8,217818,216978,25.6,0,1.3
2019-06-25,평일,인천,1,225162,221441,23.7,0,1.5
2019-06-25,평일,인천,2,131757,130776,23.7,0,1.5
2019-06-26,평일,광주,1,54633,53120,20.8,24.8,9.9
2019-06-26,평일,대구,1,200573,202765,19.7,60,9.3
2019-06-26,평일,대구,2,174609,169620,19.7,60,9.3
2019-06-26,평일,대구,3,76251,75729,19.7,60,9.3
2019-06-26,평일,부산,1,447988,448552,20.9,112.5,9.4
2019-06-26,평일,부산,2,326286,325647,20.9,112.5,9.4
2019-06-26,평일,부산,3,93556,90808,20.9,112.5,9.4
2019-06-26,평일,부산,4,29521,29834,20.9,112.5,9.4
2019-06-26,평일,서울,1,303850,300020,25.5,0,9.5
2019-06-26,평일,서울,2,1750245,1774104,25.5,0,9.5
2019-06-26,평일,서울,3,641926,638651,25.5,0,9.5
2019-06-26,평일,서울,4,635929,643711,25.5,0,9.5
2019-06-26,평일,서울,5,709230,702372,25.5,0,9.5
2019-06-26,평일,서울,6,397586,389361,25.5,0,9.5
2019-06-26,평일,서울,7,812312,803349,25.5,0,9.5
2019-06-26,평일,서울,8,217929,218311,25.5,0,9.5
2019-06-26,평일,인천,1,225629,222735,23.8,0,8.9
2019-06-26,평일,인천,2,131317,131145,23.8,0,8.9
2019-06-27,평일,광주,1,59630,58116,24.5,0.7,8.1
2019-06-27,평일,대구,1,203478,205805,24.4,15,8.4
2019-06-27,평일,대구,2,180371,174911,24.4,15,8.4
2019-06-27,평일,대구,3,80191,79566,24.4,15,8.4
2019-06-27,평일,부산,1,478374,479987,22.4,36.5,9.4
2019-06-27,평일,부산,2,341306,340860,22.4,36.5,9.4
2019-06-27,평일,부산,3,98783,94706,22.4,36.5,9.4
2019-06-27,평일,부산,4,31634,31366,22.4,36.5,9.4
2019-06-27,평일,서울,1,300938,297948,25.5,1.4,8.3
2019-06-27,평일,서울,2,1736086,1764292,25.5,1.4,8.3
2019-06-27,평일,서울,3,631109,628649,25.5,1.4,8.3
2019-06-27,평일,서울,4,631177,639785,25.5,1.4,8.3
2019-06-27,평일,서울,5,699714,692226,25.5,1.4,8.3
2019-06-27,평일,서울,6,394232,386344,25.5,1.4,8.3
2019-06-27,평일,서울,7,802969,793258,25.5,1.4,8.3
2019-06-27,평일,서울,8,214420,214065,25.5,1.4,8.3
2019-06-27,평일,인천,1,221307,218163,23.7,0.9,8.6
2019-06-27,평일,인천,2,128941,128614,23.7,0.9,8.6
2019-06-28,평일,광주,1,62976,61343,24.3,0,7
2019-06-28,평일,대구,1,226467,229026,23.6,7,8.3
2019-06-28,평일,대구,2,198957,193180,23.6,7,8.3
2019-06-28,평일,대구,3,87730,87243,23.6,7,8.3
2019-06-28,평일,부산,1,542959,544422,22.2,0,8.9
2019-06-28,평일,부산,2,386369,386427,22.2,0,8.9
2019-06-28,평일,부산,3,112224,107022,22.2,0,8.9
2019-06-28,평일,부산,4,35072,35076,22.2,0,8.9
2019-06-28,평일,서울,1,318576,316245,24.7,0,8.5
2019-06-28,평일,서울,2,1810838,1851881,24.7,0,8.5
2019-06-28,평일,서울,3,673431,671256,24.7,0,8.5
2019-06-28,평일,서울,4,659287,671071,24.7,0,8.5
2019-06-28,평일,서울,5,720829,710053,24.7,0,8.5
2019-06-28,평일,서울,6,409256,403769,24.7,0,8.5
2019-06-28,평일,서울,7,829419,816453,24.7,0,8.5
2019-06-28,평일,서울,8,221455,220702,24.7,0,8.5
2019-06-28,평일,인천,1,231817,227879,22.5,3.8,9.4
2019-06-28,평일,인천,2,132126,131214,22.5,3.8,9.4
2019-06-29,주말,광주,1,35853,34928,21.8,83,10
2019-06-29,주말,대구,1,179139,182389,21.5,32.5,10
2019-06-29,주말,대구,2,140016,133619,21.5,32.5,10
2019-06-29,주말,대구,3,61285,61020,21.5,32.5,10
2019-06-29,주말,부산,1,345650,346641,21.4,91,9.8
2019-06-29,주말,부산,2,257503,257291,21.4,91,9.8
2019-06-29,주말,부산,3,67170,64186,21.4,91,9.8
2019-06-29,주말,부산,4,20923,20743,21.4,91,9.8
2019-06-29,주말,서울,1,254472,254466,23.1,1.5,8.1
2019-06-29,주말,서울,2,1304688,1331091,23.1,1.5,8.1
2019-06-29,주말,서울,3,489301,488858,23.1,1.5,8.1
2019-06-29,주말,서울,4,506733,515441,23.1,1.5,8.1
2019-06-29,주말,서울,5,475074,465158,23.1,1.5,8.1
2019-06-29,주말,서울,6,296772,296166,23.1,1.5,8.1
2019-06-29,주말,서울,7,562441,543368,23.1,1.5,8.1
2019-06-29,주말,서울,8,156966,155145,23.1,1.5,8.1
2019-06-29,주말,인천,1,168382,166432,23,3.2,8.6
2019-06-29,주말,인천,2,90894,89431,23,3.2,8.6
2019-06-30,주말,광주,1,36069,34034,23.8,0,9.1
2019-06-30,주말,대구,1,152847,155214,25.7,0,7.1
2019-06-30,주말,대구,2,121617,116950,25.7,0,7.1
2019-06-30,주말,대구,3,52745,52412,25.7,0,7.1
2019-06-30,주말,부산,1,320494,321917,23.3,0.2,7.8
2019-06-30,주말,부산,2,224271,223143,23.3,0.2,7.8
2019-06-30,주말,부산,3,57023,54597,23.3,0.2,7.8
2019-06-30,주말,부산,4,18276,18053,23.3,0.2,7.8
2019-06-30,주말,서울,1,178592,173780,23.9,0,6.9
2019-06-30,주말,서울,2,943299,947649,23.9,0,6.9
2019-06-30,주말,서울,3,348289,352062,23.9,0,6.9
2019-06-30,주말,서울,4,370840,379631,23.9,0,6.9
2019-06-30,주말,서울,5,344619,341888,23.9,0,6.9
2019-06-30,주말,서울,6,234668,228611,23.9,0,6.9
2019-06-30,주말,서울,7,426687,414078,23.9,0,6.9
2019-06-30,주말,서울,8,114273,115424,23.9,0,6.9
2019-06-30,주말,인천,1,127721,127274,22.2,0.2,7.6
2019-06-30,주말,인천,2,70292,71316,22.2,0.2,7.6
2019-07-01,평일,광주,1,55904,54593,22.6,10.9,9
2019-07-01,평일,대구,1,207241,209512,24.3,0,7.6
2019-07-01,평일,대구,2,183070,177811,24.3,0,7.6
2019-07-01,평일,대구,3,83062,82453,24.3,0,7.6
